"annee";"mois";"jour";"jourAnnee";"longueur";"logL";"poids";"logP";"poidsKg";"logPkg";"sexe";"source";"X";"Y";"profMoy"
2022;8;28;240;45;3,80666248977032;809;6,69579891705849;0,809;-0,211956361923645;5;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;46,4;3,83729945923221;932;6,83733281468559;0,932;-0,0704224642965458;5;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;47,2;3,85439389259151;1006;6,91373735065968;1,006;0,00598207167754747;5;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;47,4;3,85862222870103;1001;6,90875477931522;1,001;0,000999500333083423;1;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;46,6;3,8416005411316;936;6,84161547647759;0,936;-0,0661398025045449;1;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;52,3;3,95699637107088;1288;7,1608459066643;1,288;0,253090627682162;1;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;53,2;3,9740583963476;1365;7,21890970761906;1,365;0,311154428636923;5;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;52,5;3,96081316959758;1343;7,20266119652324;1,343;0,294905917541101;5;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;57,2;4,04655389838575;1750;7,46737106691756;1,75;0,559615787935423;1;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;28;240;133;4,89034912822175;23120;10,0484533227863;23,12;3,14069804380418;1;"ngsl";-69,0961666666667;48,3476666666667;172
2022;8;29;241;53,6;3,98154906807676;1498;7,31188616407716;1,498;0,404130885095028;5;"ngsl";-67,9466666666667;48,8238333333333;231
2022;8;29;241;58,1;4,06216566385787;1930;7,56527528189893;1,93;0,657520002916794;1;"ngsl";-67,9466666666667;48,8238333333333;231
2022;8;29;241;70,2;4,25134831103177;3388;8,12799505577195;3,388;1,22023977678981;5;"ngsl";-67,9466666666667;48,8238333333333;231
2022;8;29;241;71,8;4,27388447605418;4122;8,3240937614504;4,122;1,41633848246827;1;"ngsl";-67,9466666666667;48,8238333333333;231
2022;8;29;241;111,4;4,71312732749318;12860;9,46187699779161;12,86;2,55412171880947;1;"ngsl";-66,969;49,3325;304
2022;8;30;242;49,2;3,89589362349826;1097;7,00033446027523;1,097;0,0925791812930932;1;"ngsl";-66,9281666666667;49,6703333333333;198
2022;8;30;242;33,2;3,50254987592244;349;5,85507192220243;0,349;-1,05268335677971;5;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;35,4;3,56671182013973;407;6,00881318544259;0,407;-0,898942093539542;5;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;37,6;3,62700405039585;499;6,21260609575152;0,499;-0,695149183230618;1;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;45,4;3,8155121050473;859;6,75576892198425;0,859;-0,151986356997882;1;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;49,8;3,90801498403061;1208;7,09672137849476;1,208;0,188966099512623;1;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;51,9;3,94931879017184;1261;7,13966033596492;1,261;0,231905056982782;1;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;52,9;3,96840333886425;1473;7,29505641646263;1,473;0,387301137480493;5;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;53,6;3,98154906807676;1449;7,27862894232068;1,449;0,370873663338545;1;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;100,4;4,60916220725763;11280;9,33078652505205;11,28;2,42303124606991;5;"ngsl";-66,9921666666667;49,7363333333333;156
2022;8;30;242;47,1;3,85227300102237;899;6,80128303447162;0,899;-0,106472244510517;1;"ngsl";-66,5871666666667;49,9136666666667;247
2022;8;30;242;126,4;4,83945148171276;24900;10,1226230824528;24,9;3,21486780347066;5;"ngsl";-66,5871666666667;49,9136666666667;247
2022;8;30;242;141,4;4,95159275346247;37340;10,5278204170957;37,34;3,62006513811358;5;"ngsl";-66,5871666666667;49,9136666666667;247
2022;8;30;242;76,8;4,34120464015363;4954;8,5079506100493;4,954;1,60019533106717;1;"ngsl";-66,0788333333333;49,8813333333333;280
2022;8;31;243;44;3,78418963391826;780;6,65929391968364;0,78;-0,2484613592985;1;"ngsl";-65,8085;50,1255;147
2022;8;31;243;68,1;4,22097721315547;3038;8,01895468315572;3,038;1,11119940417358;1;"ngsl";-65,8085;50,1255;147
2022;8;31;243;76,7;4,33990170837321;4882;8,49331025095291;4,882;1,58555497197077;5;"ngsl";-65,8085;50,1255;147
2022;8;31;243;37,9;3,63495111208838;464;6,13988455222626;0,464;-0,767870726755882;1;"ngsl";-65,2371666666667;49,8095;225
2022;8;31;243;39,3;3,67122451887522;546;6,30261897574491;0,546;-0,605136303237232;1;"ngsl";-65,2371666666667;49,8095;225
2022;8;31;243;50,9;3,92986292355648;1158;7,05444965813294;1,158;0,146694379150803;1;"ngsl";-65,2371666666667;49,8095;225
2022;8;31;243;188,5;5,23909800688807;69600;11,1505198463225;69,6;4,24276456734037;5;"ngsl";-65,2371666666667;49,8095;225
2022;8;31;243;33,9;3,5234150143864;311;5,73979291217923;0,311;-1,1679623668029;1;"ngsl";-65,1991666666667;50,0108333333333;204
2022;8;31;243;56,9;4,04129534113228;1800;7,49554194388426;1,8;0,587786664902119;1;"ngsl";-65,1991666666667;50,0108333333333;204
2022;8;31;243;60,3;4,09933210373314;1914;7,5569505720129;1,914;0,649195293030763;1;"ngsl";-65,1991666666667;50,0108333333333;204
2022;8;31;243;69,9;4,24706564923976;3634;8,19808924895612;3,634;1,29033396997398;1;"ngsl";-65,1991666666667;50,0108333333333;204
2022;8;31;243;51,7;3,94545778151438;1278;7,15305163493748;1,278;0,245296355955343;5;"ngsl";-65,1688333333333;50,0988333333333;147
2022;8;31;243;68,9;4,23265617801961;3342;8,11432470915534;3,342;1,2065694301732;1;"ngsl";-65,1688333333333;50,0988333333333;147
2022;9;1;244;39,7;3,68135118769314;614;6,41999492814714;0,614;-0,487760350834995;5;"ngsl";-64,5403333333333;50,0693333333333;149
2022;9;1;244;42,4;3,74714836223791;725;6,58617165485467;0,725;-0,321583624127462;5;"ngsl";-64,5403333333333;50,0693333333333;149
2022;9;1;244;42,6;3,75185425327532;694;6,5424719605068;0,694;-0,365283318475333;5;"ngsl";-64,5403333333333;50,0693333333333;149
2022;9;1;244;54,7;4,00186370942794;1533;7,33498187887181;1,533;0,427226599889677;5;"ngsl";-64,5403333333333;50,0693333333333;149
2022;9;1;244;85;4,44265125649032;6120;8,71931737550637;6,12;1,81156209652423;5;"ngsl";-64,5403333333333;50,0693333333333;149
2022;9;1;244;37,2;3,6163087612791;494;6,20253551718792;0,494;-0,705219761794215;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;39,5;3,67630067190708;566;6,33859407820318;0,566;-0,569161200778954;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;41,8;3,73289633953071;684;6,52795791762255;0,684;-0,379797361359587;5;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;44;3,78418963391826;742;6,60934924316738;0,742;-0,298406035814757;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;45,2;3,81109708683819;923;6,82762923450285;0,923;-0,0801260444792849;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;47;3,85014760171006;1010;6,9177056098353;1,01;0,00995033085316809;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;47,4;3,85862222870103;967;6,87419849545329;0,967;-0,0335567835288428;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;46,5;3,83945231259331;933;6,83840520084734;0,933;-0,0693500781347932;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;52,6;3,96271611974366;1281;7,15539630189673;1,281;0,247641022914597;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;56,5;4,0342406381524;1774;7,48099216286952;1,774;0,573236883887388;1;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;62,1;4,12874598893943;2154;7,67508185771633;2,154;0,767326578734197;5;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;62,8;4,13995507347415;2946;7,98820359702258;2,946;1,08044831804044;5;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;116,4;4,75703253529734;17310;9,75903964817025;17,31;2,85128436918812;5;"ngsl";-64,4446666666667;49,993;162
2022;9;1;244;161;5,08140436498446;54400;10,904119432844;54,4;3,9963641538619;5;"ngsl";-64,1896666666667;50,0248333333333;117
2022;9;2;245;112,8;4,72561633906396;15800;9,66776521901506;15,8;2,76000994003292;5;"ngsl";-62,7141666666667;50,0335;140
2022;9;3;246;39,1;3,66612246699132;523;6,25958146406492;0,523;-0,648173814917214;1;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;42;3,73766961828337;620;6,42971947803914;0,62;-0,478035800943;1;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;45,3;3,81330703248899;871;6,7696419768525;0,871;-0,138113302129634;5;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;45,9;3,8264651170665;927;6,83195356556585;0,927;-0,0758017134162818;1;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;51,8;3,94739014926544;1287;7,16006920759613;1,287;0,25231392861399;5;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;55,7;4,01998014693324;1680;7,4265490723973;1,68;0,518793793415168;5;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;111,2;4,71133038181648;13600;9,51782507172414;13,6;2,61006979274201;1;"ngsl";-63,1026666666667;49,8161666666667;170
2022;9;3;246;96;4,56434819146784;9820;9,19217640134851;9,82;2,28442112236637;5;"ngsl";-62,5983333333333;49,7701666666667;235
2022;9;3;246;120,2;4,78915702210111;21430;9,97254708846762;21,43;3,06479180948549;1;"ngsl";-62,5983333333333;49,7701666666667;235
2022;9;3;246;45,3;3,81330703248899;844;6,73815249459596;0,844;-0,16960278438618;1;"ngsl";-62,2715;49,8456666666667;197
2022;9;3;246;68,5;4,22683374526818;3588;8,18535022317869;3,588;1,27759494419655;1;"ngsl";-62,2715;49,8456666666667;197
2022;9;3;246;77,9;4,3554259528767;5500;8,61250337122056;5,5;1,70474809223843;1;"ngsl";-61,824;49,8045;213
2022;9;3;246;86,7;4,4624538837865;7530;8,92665032079394;7,53;2,0188950418118;1;"ngsl";-61,824;49,8045;213
2022;9;4;247;116;4,75359019110636;14480;9,58052366593971;14,48;2,67276838695757;1;"ngsl";-61,7683333333333;49,5381666666667;215
2022;9;5;248;108,4;4,68582808900555;13760;9,52952111148733;13,76;2,6217658325052;1;"ngsl";-61,307;49,4728333333333;229
2022;9;5;248;111,5;4,71402459090017;14380;9,57359363127504;14,38;2,6658383522929;1;"ngsl";-61,307;49,4728333333333;229
2022;9;5;248;113,5;4,73180283692146;15720;9,6626890659832;15,72;2,75493378700106;5;"ngsl";-61,307;49,4728333333333;229
2022;9;5;248;76,2;4,3333614626926;5418;8,59748202264504;5,418;1,6897267436629;1;"ngsl";-60,6783333333333;49,5045;288
2022;9;5;248;96,1;4,56538931597625;11340;9,33609157728174;11,34;2,42833629829961;1;"ngsl";-60,6783333333333;49,5045;288
2022;9;5;248;126,2;4,83786795010711;27100;10,2072890068678;27,1;3,29953372788566;5;"ngsl";-59,6141666666667;49,409;269
2022;9;7;250;110;4,70048036579242;17580;9,77451717123917;17,58;2,86676189225703;5;"ngsl";-58,7235;49,2693333333333;99
2022;9;8;251;86,2;4,45667017766965;7100;8,86785006302941;7,1;1,96009478404727;1;"ngsl";-59,192;49,8613333333333;241
2022;9;8;251;88,6;4,48413185761104;7280;8,89288614119073;7,28;1,98513086220859;5;"ngsl";-59,192;49,8613333333333;241
2022;9;9;252;30,4;3,41444260841218;249;5,51745289646471;0,249;-1,39030238251743;9;"ngsl";-60,1231666666667;49,6531666666667;75
2022;9;9;252;35,3;3,56388296393925;419;6,03787091992214;0,419;-0,869884359059999;1;"ngsl";-60,1231666666667;49,6531666666667;75
2022;9;9;252;45,2;3,81109708683819;956;6,8627579130514;0,956;-0,0449973659307358;5;"ngsl";-60,1231666666667;49,6531666666667;75
2022;9;9;252;53,2;3,9740583963476;1694;7,434847875212;1,694;0,527092596229863;5;"ngsl";-60,1231666666667;49,6531666666667;75
2022;9;9;252;87;4,46590811865458;6400;8,76405326934776;6,4;1,85629799036563;5;"ngsl";-60,6298333333333;49,9026666666667;158
2022;9;9;252;103;4,63472898822964;12430;9,42786818450476;12,43;2,52011290552262;1;"ngsl";-60,6298333333333;49,9026666666667;158
2022;9;9;252;132;4,88280192258637;24300;10,0982316293286;24,3;3,1904763503465;5;"ngsl";-60,6298333333333;49,9026666666667;158
2022;9;10;253;125,4;4,83150862819882;21010;9,95275379383905;21,01;3,04499851485691;5;"ngsl";-60,8013333333333;49,3766666666667;263
2022;9;10;253;45,1;3,80888224650863;922;6,82654522355659;0,922;-0,0812100554255432;1;"ngsl";-61,0436666666667;48,8975;134
2022;9;11;254;106,4;4,66720557690754;12760;9,45407055689878;12,76;2,54631527791664;1;"ngsl";-60,9086666666667;48,7525;276
2022;9;12;255;101,4;4,61907309115708;13560;9,51487956149439;13,56;2,60712428251225;1;"ngsl";-61,5881666666667;48,4538333333333;421
2022;9;12;255;89;4,48863636973214;8370;9,03240916348352;8,37;2,12465388450138;1;"ngsl";-62,0335;48,6351666666667;411
2022;9;12;255;44,4;3,79323946943818;824,5;6,71477714199965;0,8245;-0,192978136982483;1;"ngsl";-62,434;49,0055;143
2023;8;5;217;104;4,64439089914137;12930;9,4673054717659;12,93;2,55955019278377;1;"ngsl";-62,0628333333333;48,4165;383
2023;8;5;217;71;4,26267987704132;3790;8,24012129807647;3,79;1,33236601909433;5;"ngsl";-62,1306666666667;48,355;245
2023;8;5;217;90,2;4,50202942706858;8640;9,0641578617981;8,64;2,15640258281596;5;"ngsl";-62,1306666666667;48,355;245
2023;8;5;217;91,7;4,51852237926242;12880;9,46343099965834;12,88;2,55567572067621;5;"ngsl";-62,1306666666667;48,355;245
2023;8;5;217;100,1;4,60616968632117;11870;9,38176948760371;11,87;2,47401420862158;1;"ngsl";-62,1306666666667;48,355;245
2023;8;7;219;142;4,95582705760126;29100;10,2784934531596;29,1;3,37073817417745;1;"ngsl";-59,3921666666667;48,359;101
2023;8;7;219;168;5,12396397940326;55800;10,9295291483694;55,8;4,02177386938726;5;"ngsl";-59,3921666666667;48,359;101
2023;8;7;219;77,5;4,3502779363593;5100;8,53699581871242;5,1;1,62924053973028;1;"ngsl";-59,235;48,3393333333333;87
2023;8;7;219;148;4,99721227376411;40400;10,6065850639492;40,4;3,6988297849671;5;"ngsl";-59,235;48,3393333333333;87
2023;8;17;229;79,6;4,37701409285034;6040;8,70615929092886;6,04;1,79840401194672;1;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;90,5;4,50534985070588;8880;9,09155683598622;8,88;2,18380155700408;1;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;92;4,52178857704904;7300;8,89562962713648;7,3;1,98787434815435;1;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;98;4,58496747867057;11020;9,30746708270691;11,02;2,39971180372477;1;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;98,5;4,59005654817804;10400;9,24956108512946;10,4;2,34180580614733;1;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;124;4,82028156560504;22400;10,0168162378431;22,4;3,10906095886099;1;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;129;4,85981240436167;28260;10,2492026562385;28,26;3,34144737725638;5;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;130,3;4,8698394841308;29550;10,2938390228342;29,55;3,38608374385211;5;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;17;229;145;4,97673374242057;38000;10,5453414387085;38;3,63758615972639;5;"ngsl";-59,7616666666667;48,1178333333333;304
2023;8;18;230;110,8;4,70772677431318;17220;9,75382677798172;17,22;2,84607149899958;5;"ngsl";-60,6596666666667;49,08;160
2023;8;18;230;111,7;4,71581670607516;17080;9,74566346734256;17,08;2,83790818836042;1;"ngsl";-60,4063333333333;48,6553333333333;302
2023;8;19;231;98;4,58496747867057;12160;9,40590715552016;12,16;2,49815187653802;1;"ngsl";-61,3951666666667;48,8616666666667;229
2023;8;20;232;89,8;4,49758497530815;8460;9,04310445260027;8,46;2,13534917361813;1;"ngsl";-62,9481666666667;48,8026666666667;384
2023;8;21;233;81;4,39444915467244;5700;8,64822145382264;5,7;1,7404661748405;5;"ngsl";-63,6736666666667;48,845;245
2023;8;21;233;109;4,69134788222914;13300;9,49551931420985;13,3;2,58776403522771;1;"ngsl";-63,6736666666667;48,845;245
2023;8;24;236;41,1;3,71600812150219;662;6,49526555593701;0,662;-0,412489723045129;5;"ngsl";-61,648;48,928;138
2023;8;25;237;110,2;4,70229689671881;18300;9,81465633882951;18,3;2,90690105984738;1;"ngsl";-60,6925;49,4593333333333;286
2023;8;25;237;135;4,90527477843843;31440;10,3558362465431;31,44;3,44808096756101;5;"ngsl";-60,6925;49,4593333333333;286
2023;8;25;237;73,4;4,29592393562047;4670;8,44891435066294;4,67;1,54115907168081;5;"ngsl";-58,6475;49,6753333333333;145
2023;8;26;238;64,4;4,16511363311031;2828;7,94732502701646;2,828;1,03956974803433;5;"ngsl";-57,8823333333333;50,1446666666667;174
2023;8;26;238;91;4,51085950651685;8860;9,08930204359913;8,86;2,18154676461699;1;"ngsl";-57,9711666666667;50,2031666666667;226
2023;8;26;238;86,7;4,4624538837865;7020;8,85651849701986;7,02;1,94876321803772;1;"ngsl";-57,7341666666667;50,391;230
2023;8;26;238;69,8;4,24563400976833;3600;8,1886891244442;3,6;1,28093384546206;5;"ngsl";-57,643;50,7361666666667;120
2023;8;27;239;38,6;3,65325227647079;326;5,78689738136671;0,326;-1,12085789761543;5;"ngsl";-57,7871666666667;50,7633333333333;62
2023;8;27;239;41,1;3,71600812150219;704;6,55677835615804;0,704;-0,350976922824095;5;"ngsl";-57,7871666666667;50,7633333333333;62
2023;8;27;239;46,7;3,84374416467485;1066;6,97166860472579;1,066;0,0639133257436529;1;"ngsl";-57,7871666666667;50,7633333333333;62
2023;8;27;239;42,1;3,74004774068834;696;6,54534966033442;0,696;-0,362405618647717;1;"ngsl";-58,1333333333333;50,5666666666667;163
2023;8;27;239;58;4,06044301054642;1910;7,55485852104068;1,91;0,647103242058538;1;"ngsl";-58,1333333333333;50,5666666666667;163
2023;8;27;239;67,9;4,21803603456465;3256;8,08825472712243;3,256;1,18049944814029;1;"ngsl";-58,1333333333333;50,5666666666667;163
2023;8;27;239;77,3;4,34769395559338;5220;8,56025268087669;5,22;1,65249740189455;5;"ngsl";-58,1333333333333;50,5666666666667;163
2023;8;27;239;101;4,61512051684126;13160;9,48493720487931;13,16;2,57718192589717;1;"ngsl";-58,527;50,1661666666667;314
2023;8;28;240;95,5;4,55912624748668;11060;9,31109027507633;11,06;2,40333499609419;1;"ngsl";-58,8933333333333;49,9903333333333;263
2023;8;28;240;109,5;4,69592454925656;14680;9,59424130216851;14,68;2,68648602318637;1;"ngsl";-58,8933333333333;49,9903333333333;263
2023;8;28;240;90,8;4,50865928560725;11130;9,31739944426959;11,13;2,40964416528745;1;"ngsl";-59,0715;49,8435;221
2023;8;28;240;139;4,93447393313069;31880;10,3697341329042;31,88;3,46197885392201;5;"ngsl";-60,5115;49,8118333333333;146
2023;8;29;241;37,3;3,61899332664977;498;6,21060007702465;0,498;-0,697155201957484;5;"ngsl";-61,8126666666667;49,8475;152
2023;8;29;241;153,9;5,03630304084483;46100;10,7385682289847;46,1;3,8308129500026;5;"ngsl";-61,8126666666667;49,8475;152
2023;8;30;242;31;3,43398720448515;270;5,59842195899838;0,27;-1,30933331998376;1;"ngsl";-62,1853333333333;49,5518333333333;149
2023;8;30;242;34,5;3,54095932403731;350;5,85793315448346;0,35;-1,04982212449868;5;"ngsl";-62,1853333333333;49,5518333333333;149
2023;8;30;242;40;3,68887945411394;590;6,38012253689976;0,59;-0,527632742082372;1;"ngsl";-62,1853333333333;49,5518333333333;149
2023;8;30;242;81,5;4,40060302024682;5630;8,63586472113374;5,63;1,7281094421516;5;"ngsl";-62,8363333333333;49,8451666666667;226
2023;8;30;242;95,5;4,55912624748668;9260;9,13345932764022;9,26;2,22570404865809;1;"ngsl";-62,8363333333333;49,8451666666667;226
2023;8;31;243;56,6;4,03600898520914;1680;7,4265490723973;1,68;0,518793793415168;5;"ngsl";-64,3688333333333;50,0571666666667;169
2023;8;31;243;63,2;4,14630430115281;2682;7,89431806384162;2,682;0,986562784859487;1;"ngsl";-64,8051666666667;50,0826666666667;152
2023;8;31;243;64,4;4,16511363311031;2782;7,93092537248339;2,782;1,02317009350125;5;"ngsl";-64,8051666666667;50,0826666666667;152
2023;8;31;243;30,2;3,40784192438082;216;5,37527840768417;0,216;-1,53247687129797;5;"ngsl";-65,0115;50,1021666666667;143
2023;8;31;243;41,3;3,72086249996699;650;6,47697236288968;0,65;-0,430782916092454;5;"ngsl";-65,0115;50,1021666666667;143
2023;8;31;243;48,8;3,8877303128591;1146;7,04403289727469;1,146;0,136277618292548;1;"ngsl";-65,0115;50,1021666666667;143
2023;9;1;244;36,2;3,58905911883173;426;6,05443934626937;0,426;-0,853315932712767;5;"ngsl";-65,505;49,9211666666667;227
2023;9;1;244;36,7;3,60277675506052;470;6,1527326947041;0,47;-0,755022584278033;1;"ngsl";-65,505;49,9211666666667;227
2023;9;1;244;35,5;3,56953269648137;384;5,95064255258773;0,384;-0,95711272639441;1;"ngsl";-66,9931666666667;49,72;171
2023;9;1;244;158;5,06259503302697;52480;10,868187423618;52,48;3,96043214463583;5;"ngsl";-66,9931666666667;49,72;171
2023;9;2;245;35;3,55534806148941;408;6,01126717440416;0,408;-0,896488104577975;5;"ngsl";-66,3636666666667;49,254;243
2023;9;2;245;93;4,53259949315326;8520;9,05017161982336;8,52;2,14241634084122;5;"ngsl";-66,3636666666667;49,254;243
2023;9;3;246;94,6;4,54965747605783;9180;9,12478248361454;9,18;2,2170272046324;1;"ngsl";-65,2263333333333;49,5026666666667;353
2023;9;3;246;77,5;4,3502779363593;5042;8,52555810774787;5,042;1,61780282876573;5;"ngsl";-64,2248333333333;49,5686666666667;243
2023;9;3;246;148;4,99721227376411;35860;10,4873777471591;35,86;3,57962246817699;5;"ngsl";-64,2248333333333;49,5686666666667;243
2024;8;5;217;92,4;4,52612697864764;9880;9,19826779074191;9,88;2,29051251175978;1;"ngsl";-60,1576666666667;48,4815;341
2024;8;5;217;101,4;4,61907309115708;12690;9,44856956070843;12,69;2,5408142817263;1;"ngsl";-60,1576666666667;48,4815;341
2024;8;8;220;110,1;4,70138904372863;17410;9,76480003276223;17,41;2,8570447537801;5;"ngsl";-59,0665;49,8506666666667;220
2024;8;9;221;108;4,68213122712422;15450;9,64536428232589;15,45;2,73760900334375;1;"ngsl";-58,4613333333333;50,1306666666667;298
2024;8;9;221;86;4,45434729625351;6770;8,82025636590632;6,77;1,91250108692418;5;"ngsl";-58,326;49,856;134
2024;8;9;221;57,8;4,05698877567833;1882;7,54009032014532;1,882;0,632335041163188;1;"ngsl";-57,6845;50,2531666666667;105
2024;8;9;221;141;4,94875989037817;35120;10,4665260477491;35,12;3,55877076876692;5;"ngsl";-57,6845;50,2531666666667;105
2024;8;9;221;133,3;4,89260222718466;25860;10,1604526523258;25,86;3,25269737334371;5;"ngsl";-57,521;50,4898333333333;121
2024;8;13;225;128,8;4,85826081367025;26370;10,1799822793473;26,37;3,2722270003652;1;"ngsl";-58,5241666666667;50,3518333333333;182
2024;8;13;225;139;4,93447393313069;30300;10,3189029914975;30,3;3,41114771251532;1;"ngsl";-58,5241666666667;50,3518333333333;182
2024;8;13;225;85,9;4,45318382899021;7140;8,87346805533363;7,14;1,96571277635149;1;"ngsl";-59,1368333333333;50,0683333333333;235
2024;8;13;225;102;4,62497281328427;12760;9,45407055689878;12,76;2,54631527791664;5;"ngsl";-59,1368333333333;50,0683333333333;235
2024;8;13;225;106;4,66343909411207;14660;9,59287797544064;14,66;2,68512269645851;1;"ngsl";-59,1368333333333;50,0683333333333;235
2024;8;13;225;112,6;4,72384171570559;15540;9,65117262392164;15,54;2,7434173449395;1;"ngsl";-59,1368333333333;50,0683333333333;235
2024;8;14;226;57,3;4,04830062372069;1898;7,54855597916987;1,898;0,640800700187736;5;"ngsl";-60,5133333333333;49,773;162
2024;8;14;226;65;4,17438726989564;3254;8,08764028777898;3,254;1,17988500879685;5;"ngsl";-60,6326666666667;49,8875;164
2024;8;15;227;25,2;3,22684399451738;150;5,01063529409626;0,15;-1,89711998488588;1;"ngsl";-61,3648333333333;49,9843333333333;68
2024;8;15;227;46,4;3,83729945923221;916;6,82001636467413;0,916;-0,0877389143080067;5;"ngsl";-61,7166666666667;49,8498333333333;144
2024;8;15;227;49,8;3,90801498403061;1174;7,06817200038804;1,174;0,160416721405905;5;"ngsl";-61,7166666666667;49,8498333333333;144
2024;8;15;227;53,2;3,9740583963476;1432;7,26682734752059;1,432;0,359072068538454;1;"ngsl";-61,7166666666667;49,8498333333333;144
2024;8;15;227;115;4,74493212836325;18140;9,80587472366913;18,14;2,89811944468699;5;"ngsl";-61,6605;49,6926666666667;268
2024;8;15;227;100;4,60517018598809;11656;9,36357634787504;11,656;2,4558210688929;1;"ngsl";-60,9626666666667;49,5236666666667;282
2024;8;16;228;91,8;4,51961229762644;10090;9,21930011334766;10,09;2,31154483436552;1;"ngsl";-59,577;49,2246666666667;248
2024;8;17;229;108,8;4,68951133442184;13000;9,47270463644367;13;2,56494935746154;1;"ngsl";-61,1416666666667;48,8293333333333;216
2024;8;18;230;80,1;4,38327585407431;5310;8,57734711423598;5,31;1,66959183525385;1;"ngsl";-63,2708333333333;49,0133333333333;399
2024;8;18;230;86,8;4,4636066216663;7100;8,86785006302941;7,1;1,96009478404727;1;"ngsl";-63,2708333333333;49,0133333333333;399
2024;8;18;230;81;4,39444915467244;5760;8,65869275368994;5,76;1,7509374747078;1;"ngsl";-63,272;48,8841666666667;343
2024;8;18;230;109,5;4,69592454925656;12930;9,4673054717659;12,93;2,55955019278377;1;"ngsl";-63,272;48,8841666666667;343
2024;8;20;232;76,1;4,33204826486764;4804;8,47720418319987;4,804;1,56944890421774;5;"ngsl";-63,7473333333333;48,8723333333333;257
2024;8;20;232;76,9;4,3425058765116;4698;8,45489216521886;4,698;1,54713688623672;1;"ngsl";-63,7473333333333;48,8723333333333;257
2024;8;20;232;34,6;3,54385368206368;344;5,8406416573734;0,344;-1,06711362160874;5;"ngsl";-62,1745;48,9768333333333;137
2024;8;20;232;146,4;4,98634260152721;36756;10,5120567566208;36,756;3,60430147763864;5;"ngsl";-62,1745;48,9768333333333;137
2024;8;21;233;124;4,82028156560504;21200;9,9617564606601;21,2;3,05400118167797;1;"ngsl";-61,6435;49,5118333333333;210
2024;8;21;233;135;4,90527477843843;29280;10,2846599680752;29,28;3,37690468909311;5;"ngsl";-61,6435;49,5118333333333;210
2024;8;21;233;157;5,05624580534831;51740;10,85398645574;51,74;3,94623117675788;5;"ngsl";-61,6435;49,5118333333333;210
2024;8;21;233;86;4,45434729625351;6900;8,83927669058535;6,9;1,93152141160321;1;"ngsl";-61,8461666666667;49,5793333333333;240
2024;8;21;233;119;4,77912349311153;19700;9,88837391472608;19,7;2,98061863574394;1;"ngsl";-61,8461666666667;49,5793333333333;240
2024;8;22;234;33,6;3,51452606696916;314;5,74939298590825;0,314;-1,15836229307388;1;"ngsl";-62,139;49,5468333333333;158
